Age,Education,Marital Status,Parental Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,cluster
54.0,2,0,0,0,75922.0,1295.0,4607.0,60.0,265.0,81.0,553.0,120.5,23.0,92.0,4,4,9,1,0,1,2
44.0,2,0,1,1,63693.0,1150.0,4663.0,63.0,587.0,43.0,337.0,42.0,81.0,54.0,11,6,9,3,0,6,1
45.0,4,1,0,0,102160.0,1240.0,5009.0,54.0,763.0,29.0,138.0,76.0,81.0,58.0,7,9,10,0,3,4,2
57.0,4,0,1,2,40637.0,38.0,4752.0,72.0,22.0,0.0,13.0,0.0,0.0,3.0,1,0,3,2,0,7,0
38.0,3,0,0,0,18890.0,35.0,5001.0,5.0,6.0,4.0,1.0,7.0,2.0,15.0,0,1,2,1,1,6,0
34.0,2,1,1,1,29604.0,53.0,4608.0,88.0,7.0,6.0,13.0,7.0,6.0,14.0,1,0,3,1,1,9,0
59.0,3,0,1,2,48721.0,293.0,4817.0,50.0,81.0,18.0,113.0,47.0,13.0,21.0,4,2,5,6,0,6,1
56.0,2,1,1,1,44794.0,65.0,4426.0,99.0,54.0,0.0,7.0,0.0,0.0,4.0,2,0,3,1,0,6,0
68.0,2,0,1,1,64497.0,1804.0,5062.0,17.0,1170.0,48.0,320.0,42.0,32.0,126.5,11,4,9,5,1,8,1
66.0,2,1,1,1,46097.0,241.0,4860.0,11.0,72.0,24.0,68.0,65.0,4.0,8.0,3,1,6,5,0,4,1
68.0,2,1,0,0,77972.0,1101.0,4508.0,18.0,613.0,22.0,319.0,33.0,81.0,12.0,4,6,9,1,0,1,2
54.0,4,1,1,2,44377.0,264.0,5037.0,70.0,224.0,0.0,30.0,0.0,0.0,10.0,5,1,5,8,0,8,1
48.0,3,1,1,2,46014.0,541.0,4929.0,21.0,410.0,0.0,59.0,19.0,9.0,44.0,7,1,8,10,0,7,1
37.0,2,1,0,0,70951.0,1198.0,4826.0,66.0,239.0,10.0,554.0,120.5,81.0,54.0,3,4,9,1,0,1,2
45.0,2,1,1,1,41443.0,482.0,4494.0,79.0,171.0,7.0,171.0,25.0,19.0,89.0,8,1,5,6,0,8,1
44.0,1,0,1,3,52195.0,17.0,4453.0,2.0,12.0,0.0,4.0,0.0,0.0,1.0,1,0,2,1,0,8,0
74.0,3,1,0,0,83790.0,1615.0,4631.0,81.0,1076.0,16.0,417.0,42.0,48.0,16.0,8,10,6,1,2,3,2
68.0,3,0,1,1,44551.0,285.0,4707.0,24.0,182.0,4.0,33.0,0.0,0.0,66.0,4,1,5,2,0,7,0
42.0,2,1,1,1,69508.0,1135.0,4997.0,48.0,824.0,32.0,162.0,42.0,32.0,43.0,11,4,11,2,0,6,1
34.0,1,1,1,1,45204.0,114.0,4484.0,93.0,30.0,11.0,25.0,29.0,1.0,18.0,1,1,4,1,0,3,0
53.0,2,1,0,0,72460.0,1047.0,4632.0,56.0,377.0,10.0,540.0,80.0,30.0,10.0,3,5,7,1,0,1,2
52.0,4,1,1,2,77622.0,714.0,4481.0,3.0,520.0,7.0,154.0,19.0,0.0,14.0,6,3,11,2,0,3,1
42.0,4,1,1,1,30732.0,185.0,4945.0,44.0,155.0,1.0,25.0,0.0,1.0,3.0,4,1,4,4,0,8,0
60.0,2,0,1,1,63887.0,1245.0,5064.0,38.0,897.0,23.0,207.0,15.0,11.0,92.0,9,6,12,5,0,6,1
44.0,2,1,1,1,42011.0,189.0,4865.0,46.0,131.0,0.0,16.0,2.0,1.0,39.0,3,1,4,4,0,8,0
46.0,2,1,1,1,51369.0,576.0,5017.0,84.0,297.0,7.0,79.0,0.0,11.0,126.5,8,2,4,2,0,8,1
70.0,2,0,1,1,51537.0,1103.0,4972.0,27.0,787.0,20.0,204.0,0.0,0.0,92.0,2,2,11,3,0,8,1
50.0,4,1,0,0,79930.0,1753.0,5095.0,72.0,792.0,81.0,556.0,67.0,51.0,17.0,3,5,8,1,0,2,2
36.0,4,1,1,1,34320.0,17.0,4538.0,66.0,4.0,1.0,9.0,3.0,0.0,0.0,1,0,2,1,0,8,0
56.0,2,0,1,2,37070.0,433.0,4871.0,30.0,231.0,7.0,137.0,4.0,15.0,39.0,5,1,8,9,0,7,1
60.0,1,0,1,1,81975.0,1588.0,4945.0,2.0,983.0,76.0,184.0,120.5,81.0,27.0,6,3,4,1,1,7,2
51.0,2,1,1,1,38590.0,22.0,4815.0,65.0,3.0,1.0,8.0,4.0,3.0,3.0,1,0,2,1,0,8,0
71.0,2,0,0,0,15033.0,19.0,4479.0,37.0,0.0,4.0,5.0,6.0,0.0,4.0,1,0,3,1,0,3,0
57.0,4,1,1,1,62745.0,1117.0,4868.0,89.0,562.0,21.0,464.0,28.0,10.0,32.0,7,8,11,3,0,5,1
47.0,1,1,1,1,22212.0,69.0,4607.0,49.0,5.0,9.0,20.0,6.0,8.0,21.0,2,0,4,2,0,6,0
40.0,3,1,1,1,23661.0,23.0,4612.0,46.0,18.0,0.0,4.0,0.0,0.0,1.0,1,0,3,1,0,7,0
64.0,4,0,1,1,79761.0,605.0,4673.0,32.0,415.0,5.0,124.0,15.0,35.0,11.0,5,2,11,1,0,3,1
49.0,2,0,1,1,7500.0,57.0,4590.0,54.0,5.0,3.0,10.0,12.0,7.0,20.0,3,1,3,4,0,7,0
90.0,1,0,1,1,60182.0,22.0,4448.0,23.0,8.0,0.0,5.0,7.0,0.0,2.0,1,0,2,1,0,4,0
54.0,2,0,0,0,73455.0,2088.0,4649.0,98.0,901.0,61.0,556.0,120.5,81.0,20.0,6,5,10,1,1,3,2
64.0,2,1,1,1,64961.0,1009.0,4958.0,97.0,382.0,81.0,276.0,75.0,81.0,38.0,6,4,4,2,0,3,1
51.0,2,0,1,1,22804.0,26.0,4738.0,75.0,14.0,1.0,7.0,2.0,1.0,1.0,2,0,2,1,0,9,0
32.0,2,1,0,0,73687.0,1627.0,4618.0,8.0,559.0,81.0,503.0,120.5,13.0,126.5,3,9,9,1,1,2,2
64.0,2,1,1,1,61074.0,1102.0,5086.0,37.0,789.0,0.0,133.0,0.0,28.0,126.5,11,5,8,7,0,7,1
58.0,4,1,1,2,31686.0,17.0,4429.0,31.0,11.0,0.0,5.0,0.0,0.0,1.0,1,0,3,2,0,6,0
50.0,2,1,1,1,80134.0,1690.0,4810.0,40.0,1218.0,16.0,272.0,104.0,0.0,80.0,5,3,6,2,3,6,1
69.0,2,1,1,1,75027.0,1390.0,4941.0,74.0,925.0,64.0,179.0,120.5,12.0,77.0,9,4,6,2,0,5,1
34.0,4,1,0,0,67546.0,2126.0,5072.0,90.0,864.0,81.0,556.0,120.5,38.0,126.5,4,10,5,1,0,3,2
53.0,3,1,1,1,65176.0,1531.0,5013.0,57.0,960.0,28.0,183.0,120.5,70.0,70.0,9,6,6,4,0,6,1
47.0,3,0,1,1,31160.0,64.0,4691.0,59.0,16.0,3.0,25.0,6.0,1.0,13.0,2,0,3,2,0,8,0
37.0,2,0,1,1,29938.0,26.0,4650.0,52.0,3.0,3.0,7.0,0.0,2.0,11.0,1,0,3,2,0,6,0
48.0,2,0,0,0,102692.0,1112.0,4855.0,5.0,168.0,81.0,444.0,32.0,81.0,126.5,6,9,13,1,4,2,2
64.0,1,1,0,0,26490.0,210.0,5050.0,92.0,45.0,47.0,52.0,21.0,20.0,25.0,3,1,5,2,0,6,1
55.0,2,1,1,2,75702.0,1148.0,5074.0,77.0,650.0,28.0,353.0,45.0,42.0,30.0,4,6,11,5,0,8,1
48.0,4,0,1,1,30899.0,33.0,5029.0,35.0,24.0,0.0,8.0,0.0,0.0,1.0,1,0,3,2,0,6,0
61.0,4,1,1,1,63342.0,1101.0,5026.0,48.0,918.0,21.0,118.0,13.0,10.0,21.0,8,3,5,3,1,6,1
58.0,2,0,1,1,45989.0,322.0,5020.0,97.0,138.0,33.0,87.0,28.0,24.0,12.0,3,2,7,4,0,3,1
58.0,2,0,1,2,18701.0,44.0,4795.0,95.0,12.0,4.0,2.0,10.0,6.0,10.0,2,0,4,4,0,5,0
65.0,4,0,1,3,40737.0,17.0,4608.0,24.0,11.0,0.0,4.0,0.0,0.0,2.0,1,0,2,1,0,8,0
43.0,2,0,1,1,15287.0,31.0,5032.0,60.0,1.0,2.0,8.0,4.0,3.0,13.0,1,1,2,2,1,7,0
54.0,4,0,1,2,69674.0,845.0,4808.0,46.0,554.0,41.0,215.0,11.0,0.0,24.0,10,2,10,3,0,5,1
52.0,3,1,1,1,44159.0,275.0,4417.0,85.0,167.0,2.0,62.0,24.0,13.0,7.0,4,1,6,4,0,5,1
44.0,4,1,1,1,37717.0,25.0,4988.0,31.0,9.0,0.0,6.0,4.0,1.0,5.0,1,0,2,1,0,9,0
70.0,3,1,1,2,43776.0,275.0,4916.0,9.0,177.0,2.0,71.0,3.0,2.0,20.0,5,2,4,6,0,8,1
56.0,3,1,1,2,38179.0,90.0,4877.0,30.0,38.0,4.0,22.0,4.0,2.0,20.0,3,1,3,4,0,7,0
59.0,2,1,0,0,80124.0,1495.0,4408.0,47.0,483.0,81.0,398.0,120.5,81.0,126.5,3,7,8,1,1,1,2
52.0,4,1,1,2,38097.0,184.0,5027.0,70.0,77.0,2.0,35.0,0.0,1.0,69.0,3,2,2,4,1,7,0
52.0,2,1,0,0,72940.0,981.0,4780.0,13.0,182.0,74.0,298.0,120.5,81.0,116.0,3,3,6,1,0,1,2
52.0,2,1,1,1,22070.0,67.0,4673.0,11.0,10.0,7.0,19.0,8.0,2.0,21.0,2,2,2,2,0,6,0
69.0,2,0,0,0,69267.0,1635.0,5050.0,31.0,778.0,44.0,499.0,95.0,73.0,126.5,3,4,5,2,0,7,2
39.0,3,0,1,1,31788.0,60.0,4506.0,15.0,16.0,7.0,23.0,0.0,8.0,6.0,3,0,4,3,0,5,0
47.0,4,1,1,1,61905.0,231.0,4550.0,2.0,167.0,0.0,43.0,6.0,2.0,13.0,4,2,4,2,0,5,0
62.0,2,1,1,2,29315.0,48.0,4489.0,55.0,13.0,2.0,14.0,8.0,7.0,4.0,2,0,4,4,0,6,0
59.0,2,0,1,2,33378.0,99.0,4913.0,38.0,33.0,6.0,40.0,3.0,7.0,10.0,2,0,4,3,0,7,0
59.0,4,1,1,1,66313.0,770.0,4691.0,86.0,625.0,7.0,99.0,10.0,22.0,7.0,6,3,12,2,0,4,1
66.0,2,0,0,0,60714.0,957.0,4933.0,56.0,216.0,81.0,224.0,101.0,81.0,126.5,7,4,10,2,0,5,2
41.0,3,1,0,0,77882.0,818.0,4465.0,29.0,68.0,81.0,396.0,120.5,22.0,15.0,3,3,5,1,0,1,2
36.0,4,0,0,0,69867.0,925.0,4858.0,30.0,196.0,0.0,512.0,33.0,81.0,54.0,3,5,8,1,1,1,2
54.0,3,0,1,1,63841.0,908.0,4839.0,64.0,635.0,15.0,100.0,20.0,7.0,126.5,9,3,9,1,0,6,1
41.0,0,1,1,1,24480.0,102.0,4908.0,46.0,4.0,19.0,9.0,28.0,25.0,17.0,3,0,4,3,0,7,0
46.0,2,1,1,1,51369.0,576.0,5017.0,84.0,297.0,7.0,79.0,0.0,11.0,126.5,8,2,4,2,0,8,1
76.0,2,1,0,0,37760.0,317.0,5072.0,20.0,84.0,5.0,38.0,120.5,12.0,28.0,4,1,6,2,0,7,1
48.0,4,1,1,1,65640.0,461.0,4525.0,74.0,204.0,7.0,149.0,20.0,15.0,66.0,5,1,8,1,0,2,1
47.0,3,1,1,2,44319.0,37.0,4478.0,18.0,26.0,0.0,8.0,0.0,0.0,3.0,2,0,3,2,0,5,0
48.0,2,1,1,1,30631.0,70.0,4757.0,75.0,15.0,6.0,20.0,4.0,5.0,20.0,3,1,2,1,0,7,0
70.0,2,1,0,0,75278.0,930.0,4921.0,17.0,304.0,81.0,230.0,120.5,74.0,74.0,6,3,13,1,0,3,2
66.0,3,1,1,2,50898.0,859.0,4942.0,88.0,285.0,28.0,242.0,55.0,81.0,126.5,6,2,12,13,0,5,1
56.0,2,0,0,0,79946.0,1478.0,4453.0,19.0,395.0,81.0,556.0,120.5,81.0,28.0,5,11,5,1,0,3,2
73.0,3,0,0,0,35416.0,390.0,4786.0,62.0,248.0,3.0,81.0,4.0,3.0,51.0,7,1,5,3,0,8,1
38.0,1,1,0,0,32414.0,52.0,4765.0,11.0,20.0,6.0,5.0,0.0,9.0,12.0,1,0,3,1,1,7,0
53.0,2,1,1,1,38361.0,137.0,4589.0,74.0,39.0,0.0,56.0,20.0,8.0,14.0,3,1,3,3,0,7,0
42.0,2,1,0,0,82497.0,1919.0,5011.0,32.0,777.0,81.0,556.0,120.5,21.0,126.5,2,7,9,1,1,4,2
51.0,2,1,1,2,16626.0,68.0,4570.0,76.0,8.0,3.0,22.0,21.0,1.0,13.0,3,0,3,3,0,9,0
57.0,2,1,1,2,29672.0,25.0,4879.0,6.0,9.0,1.0,3.0,0.0,4.0,8.0,0,0,3,1,0,6,0
70.0,3,1,1,1,55951.0,1374.0,5080.0,62.0,1225.0,0.0,80.0,0.0,13.0,40.0,3,6,11,3,2,8,1
34.0,1,0,1,1,35388.0,32.0,4884.0,20.0,6.0,4.0,7.0,4.0,3.0,8.0,1,0,3,1,0,7,0
36.0,3,1,1,1,42386.0,100.0,4937.0,43.0,65.0,4.0,16.0,0.0,4.0,11.0,3,0,3,1,0,8,0
40.0,2,0,0,0,68627.0,825.0,4938.0,45.0,395.0,15.0,263.0,60.0,54.0,38.0,2,3,6,1,0,1,2
57.0,4,0,1,1,57912.0,916.0,4509.0,34.0,801.0,0.0,80.0,0.0,0.0,35.0,8,3,12,5,1,5,1
64.0,2,0,1,2,35246.0,62.0,4479.0,53.0,36.0,0.0,12.0,2.0,2.0,10.0,3,1,3,4,0,5,0
66.0,1,1,1,1,58821.0,728.0,4665.0,44.0,513.0,14.0,154.0,19.0,0.0,28.0,9,2,9,1,0,6,1
44.0,4,1,1,1,46377.0,90.0,4525.0,89.0,37.0,0.0,46.0,4.0,3.0,0.0,2,1,3,1,0,4,0
34.0,2,0,1,1,39747.0,273.0,4482.0,43.0,80.0,15.0,93.0,20.0,13.0,52.0,5,1,4,3,0,8,1
38.0,2,1,1,1,23976.0,66.0,4589.0,68.0,14.0,1.0,21.0,2.0,3.0,25.0,3,1,3,3,0,7,0
61.0,3,1,0,0,80950.0,1213.0,4863.0,44.0,525.0,81.0,112.0,120.5,81.0,63.0,6,7,9,1,1,2,2
56.0,2,0,0,0,27038.0,107.0,5054.0,64.0,1.0,26.0,25.0,17.0,23.0,15.0,3,0,3,1,0,9,0
75.0,2,0,0,0,77457.0,1157.0,4521.0,85.0,675.0,11.0,400.0,15.0,45.0,11.0,2,5,10,1,1,1,2
58.0,3,1,1,1,64100.0,546.0,4697.0,93.0,509.0,0.0,27.0,0.0,0.0,10.0,8,3,6,1,1,7,1
30.0,3,1,0,0,42670.0,241.0,4833.0,12.0,154.0,2.0,46.0,20.0,4.0,15.0,4,2,4,1,0,4,0
46.0,2,0,1,1,12571.0,53.0,4567.0,86.0,3.0,5.0,14.0,2.0,12.0,17.0,3,1,3,4,0,6,0
55.0,2,1,1,3,22574.0,37.0,4649.0,28.0,25.0,0.0,8.0,2.0,0.0,2.0,2,0,3,2,0,7,0
33.0,2,1,0,0,51381.5,1611.0,4796.0,69.0,861.0,81.0,461.0,60.0,30.0,61.0,6,5,12,1,2,3,2
46.0,3,0,0,0,70893.0,1508.0,4913.0,42.0,768.0,44.0,556.0,77.0,44.0,14.0,6,6,10,1,0,3,2
56.0,2,1,1,2,54198.0,235.0,4599.0,13.0,185.0,0.0,28.0,3.0,2.0,17.0,3,1,6,6,0,4,0
66.0,3,1,1,2,28839.0,32.0,4515.0,86.0,24.0,0.0,7.0,0.0,0.0,1.0,2,0,3,2,0,5,0
50.0,2,1,1,2,40321.0,102.0,4740.0,59.0,44.0,4.0,21.0,6.0,0.0,27.0,3,0,3,2,0,7,0
37.0,2,0,1,1,66503.0,401.0,5089.0,30.0,91.0,64.0,128.0,65.0,3.0,50.0,4,3,6,2,0,3,1
71.0,2,1,1,2,30833.0,28.0,4753.0,33.0,11.0,0.0,7.0,3.0,1.0,6.0,1,0,3,2,0,5,0
52.0,2,0,1,3,51381.5,1052.0,4715.0,67.0,738.0,20.0,172.0,52.0,50.0,20.0,2,3,10,6,2,7,1
51.0,2,1,1,1,64795.0,680.0,4933.0,23.0,412.0,5.0,119.0,38.0,29.0,77.0,3,3,12,3,0,2,1
48.0,2,1,1,1,34421.0,30.0,4768.0,81.0,3.0,3.0,7.0,6.0,2.0,9.0,1,0,2,1,0,7,0
57.0,4,0,1,2,47025.0,20.0,4545.0,6.0,16.0,0.0,3.0,0.0,0.0,1.0,1,0,2,1,0,7,0
61.0,4,0,1,1,64325.0,1307.0,4912.0,41.0,731.0,60.0,353.0,78.0,12.0,73.0,10,3,5,5,0,7,1
69.0,2,0,1,1,40464.0,630.0,4939.0,78.0,424.0,17.0,118.0,7.0,23.0,41.0,8,2,8,6,0,8,1
65.0,2,1,0,0,62187.0,1283.0,4764.0,49.0,792.0,0.0,275.0,45.0,45.0,126.0,4,8,5,1,0,3,2
46.0,4,0,1,1,14849.0,65.0,4767.0,39.0,21.0,2.0,28.0,3.0,2.0,9.0,2,0,4,3,0,8,0
38.0,2,1,1,1,27255.0,37.0,4639.0,3.0,22.0,1.0,11.0,0.0,1.0,2.0,1,0,3,1,0,7,0
72.0,4,1,1,3,54432.0,38.0,4821.0,37.0,33.0,0.0,5.0,0.0,0.0,0.0,1,0,3,1,0,4,0
36.0,4,0,1,1,29999.0,160.0,4906.0,22.0,68.0,7.0,59.0,10.0,5.0,11.0,3,1,4,4,0,8,0
39.0,2,0,1,1,24072.0,23.0,4844.0,79.0,9.0,1.0,6.0,3.0,0.0,4.0,1,0,2,1,0,8,0
33.0,4,0,0,0,33996.0,71.0,4696.0,46.0,40.0,2.0,15.0,8.0,0.0,6.0,1,1,3,1,0,4,0
66.0,4,1,1,1,66334.0,1161.0,4857.0,82.0,909.0,11.0,218.0,0.0,0.0,23.0,9,3,5,2,0,5,1
51.0,3,1,1,1,35178.0,59.0,4940.0,10.0,23.0,1.0,13.0,2.0,2.0,18.0,1,1,2,1,1,7,0
39.0,2,1,1,1,22010.0,33.0,4769.0,51.0,11.0,2.0,9.0,3.0,0.0,8.0,2,0,3,2,0,8,0
62.0,2,0,1,2,62204.0,946.0,5060.0,38.0,317.0,46.0,247.0,120.5,46.0,126.5,4,5,12,1,0,3,1
54.0,2,0,0,0,75693.0,1442.0,4975.0,10.0,797.0,81.0,293.0,72.0,81.0,30.0,11,4,6,1,3,4,2
50.0,2,1,1,1,30675.0,62.0,4999.0,14.0,10.0,2.0,16.0,11.0,2.0,21.0,1,0,3,1,0,8,0
57.0,2,1,0,0,83003.0,1674.0,4888.0,18.0,856.0,61.0,556.0,40.0,25.0,122.0,7,6,8,1,1,3,2
90.0,4,1,0,0,83532.0,1853.0,4681.0,36.0,755.0,81.0,556.0,104.0,64.0,126.5,4,6,4,1,1,1,2
34.0,2,0,0,0,68655.0,1538.0,5093.0,95.0,456.0,19.0,556.0,75.0,81.0,38.0,4,5,11,1,0,3,2
36.0,2,0,0,0,41411.0,139.0,4609.0,11.0,37.0,32.0,38.0,11.0,3.0,18.0,2,1,4,1,0,6,0
53.0,4,1,1,1,55212.0,1182.0,4988.0,65.0,1103.0,0.0,45.0,0.0,0.0,34.0,4,2,11,3,2,8,1
72.0,4,1,1,1,59292.0,507.0,4786.0,71.0,378.0,14.0,68.0,19.0,14.0,14.0,3,5,8,2,0,3,1
49.0,0,1,1,1,27190.0,18.0,4723.0,13.0,1.0,6.0,7.0,0.0,1.0,3.0,1,0,2,1,1,8,0
70.0,2,0,0,0,82623.0,940.0,4636.0,58.0,204.0,34.0,204.0,120.5,81.0,126.5,2,9,4,1,0,1,2
57.0,2,1,1,2,44300.0,42.0,4776.0,65.0,30.0,0.0,9.0,0.0,0.0,3.0,1,0,3,2,0,6,0
52.0,2,0,0,0,84835.0,1190.0,4418.0,0.0,189.0,81.0,379.0,111.0,81.0,126.5,4,4,6,1,0,1,2
51.0,2,0,1,2,30372.0,44.0,4956.0,33.0,15.0,0.0,12.0,7.0,3.0,7.0,2,0,3,3,0,7,0
46.0,3,1,1,1,33181.0,16.0,4582.0,90.0,9.0,0.0,3.0,0.0,0.0,4.0,1,0,2,1,1,6,0
65.0,2,1,1,1,71113.0,835.0,4599.0,95.0,495.0,33.0,255.0,11.0,33.0,8.0,6,7,9,4,0,4,1
36.0,2,1,1,1,71952.0,1443.0,4940.0,93.0,656.0,80.0,455.0,52.0,81.0,93.0,8,4,8,2,2,4,2
56.0,4,0,0,0,69759.0,1029.0,4649.0,38.0,452.0,20.0,514.0,13.0,30.0,0.0,4,6,5,3,0,3,2
48.0,2,1,0,0,72099.0,1188.0,5015.0,18.0,546.0,81.0,410.0,119.0,0.0,22.0,3,4,10,1,0,1,2
46.0,4,0,1,1,60000.0,1277.0,4959.0,57.0,1048.0,0.0,217.0,0.0,0.0,12.0,11,3,5,5,0,6,1
44.0,2,0,1,2,38643.0,49.0,4617.0,45.0,22.0,2.0,14.0,0.0,1.0,10.0,2,0,3,2,0,7,0
67.0,2,1,1,1,50737.0,99.0,4819.0,61.0,78.0,0.0,11.0,0.0,0.0,10.0,2,0,4,1,1,6,0
53.0,4,1,0,0,68462.0,1670.0,4969.0,6.0,561.0,64.0,556.0,84.0,81.0,48.0,3,3,8,1,0,1,2
79.0,3,1,0,0,65073.0,900.0,4718.0,65.0,629.0,17.0,177.0,69.0,0.0,8.0,5,3,5,1,0,2,2
74.0,4,1,1,2,46681.0,425.0,4669.0,52.0,269.0,15.0,69.0,15.0,19.0,38.0,4,6,4,2,0,5,1
65.0,2,1,0,0,78618.0,2153.0,5044.0,87.0,736.0,81.0,556.0,120.5,81.0,61.0,4,7,10,1,1,2,2
53.0,4,0,1,1,62187.0,636.0,4504.0,38.0,512.0,0.0,83.0,0.0,0.0,41.0,6,2,10,3,0,4,1
44.0,2,1,1,2,28442.0,57.0,4530.0,53.0,19.0,3.0,10.0,11.0,8.0,6.0,2,1,4,3,0,4,0
44.0,4,1,1,1,37717.0,25.0,4988.0,31.0,9.0,0.0,6.0,4.0,1.0,5.0,1,0,2,1,0,9,0
55.0,2,1,1,2,51479.0,494.0,4953.0,67.0,247.0,8.0,160.0,6.0,8.0,65.0,6,3,6,7,0,7,1
53.0,2,0,1,1,54803.0,693.0,5082.0,65.0,404.0,0.0,92.0,28.0,27.0,126.5,6,2,9,2,0,4,1
62.0,2,1,0,0,79530.0,1348.0,4813.0,64.0,333.0,0.0,556.0,120.5,42.0,29.0,4,10,11,1,0,2,2
46.0,2,0,1,1,31615.0,51.0,4875.0,82.0,2.0,3.0,20.0,6.0,11.0,9.0,2,0,3,2,0,7,0
60.0,2,1,0,0,72025.0,1932.0,4994.0,27.0,833.0,33.0,549.0,120.5,81.0,126.5,4,3,8,1,0,3,2
47.0,4,0,1,1,52614.0,990.0,4980.0,63.0,789.0,0.0,142.0,12.0,9.0,38.0,2,4,8,2,0,8,1
38.0,1,1,1,1,35684.0,30.0,4473.0,66.0,10.0,4.0,7.0,0.0,6.0,3.0,1,0,3,1,0,6,0
47.0,2,1,1,2,48178.0,254.0,5014.0,69.0,159.0,4.0,45.0,6.0,2.0,38.0,5,1,4,6,0,8,1
52.0,3,0,1,1,29548.0,29.0,4709.0,52.0,7.0,1.0,6.0,3.0,1.0,11.0,1,1,2,1,1,4,0
56.0,2,0,1,1,63810.0,1371.0,5000.0,45.0,977.0,12.0,253.0,16.0,12.0,101.0,4,3,12,4,1,8,1
50.0,4,0,1,2,38578.0,73.0,4777.0,2.0,38.0,4.0,22.0,3.0,3.0,3.0,3,0,3,3,0,8,0
47.0,3,0,1,2,46098.0,120.0,5085.0,86.0,57.0,0.0,27.0,0.0,0.0,36.0,3,2,2,4,0,8,0
52.0,2,0,0,0,22585.0,81.0,4873.0,23.0,3.0,9.0,15.0,13.0,2.0,39.0,1,1,2,1,1,9,0
33.0,2,0,1,1,30279.0,37.0,4951.0,13.0,10.0,4.0,14.0,4.0,4.0,1.0,1,0,3,1,0,8,0
61.0,4,1,1,1,66426.0,1377.0,4675.0,14.0,1043.0,24.0,97.0,32.0,24.0,126.5,3,5,10,2,0,6,1
53.0,2,0,1,1,30822.0,51.0,4785.0,92.0,3.0,9.0,13.0,2.0,12.0,12.0,1,0,3,1,0,7,0
53.0,4,1,1,2,33581.0,17.0,4942.0,38.0,11.0,0.0,5.0,0.0,0.0,1.0,1,0,2,1,0,8,0
37.0,2,1,1,1,19986.0,22.0,4632.0,74.0,3.0,6.0,5.0,0.0,2.0,6.0,0,0,3,1,0,7,0
68.0,2,0,0,0,27421.0,324.0,4969.0,14.0,43.0,12.0,96.0,78.0,40.0,55.0,4,1,6,3,0,7,1
49.0,1,1,1,3,35688.0,211.0,5081.0,94.0,73.0,3.0,90.0,12.0,1.0,32.0,4,1,4,7,0,8,1
41.0,3,0,1,1,36143.0,19.0,4496.0,33.0,12.0,0.0,1.0,0.0,0.0,6.0,0,1,2,1,0,3,0
51.0,2,0,1,1,10245.0,41.0,4815.0,32.0,4.0,7.0,7.0,6.0,4.0,13.0,1,2,2,3,0,5,0
54.0,3,1,1,1,43795.0,492.0,4661.0,11.0,314.0,11.0,53.0,4.0,3.0,107.0,7,3,4,3,1,7,1
62.0,2,1,1,1,63381.0,1005.0,5037.0,78.0,571.0,50.0,142.0,33.0,50.0,126.5,4,5,13,4,0,2,1
73.0,2,1,1,1,38823.0,114.0,5073.0,56.0,70.0,0.0,11.0,2.0,8.0,23.0,2,1,3,1,0,6,0
54.0,4,0,1,2,83664.0,1173.0,4822.0,57.0,866.0,21.0,151.0,28.0,21.0,86.0,2,2,12,3,0,5,1
43.0,2,1,0,0,90300.0,1738.0,4582.0,7.0,594.0,81.0,556.0,33.0,81.0,57.0,5,6,8,0,1,1,2
43.0,3,1,1,1,62499.0,222.0,4607.0,0.0,140.0,4.0,61.0,0.0,13.0,4.0,3,1,6,2,0,4,0
29.0,2,0,0,0,74293.0,1127.0,4461.0,66.0,375.0,81.0,335.0,93.0,81.0,81.0,5,4,6,1,0,2,2
76.0,4,1,0,0,51012.0,209.0,4842.0,86.0,102.0,9.0,63.0,2.0,9.0,24.0,4,1,4,1,0,6,1
54.0,3,1,1,1,70777.0,787.0,4529.0,80.0,554.0,35.0,113.0,0.0,7.0,78.0,5,3,12,3,0,3,1
31.0,4,1,0,0,68682.0,1598.0,4671.0,56.0,919.0,0.0,505.0,99.0,30.0,45.0,4,9,10,1,0,2,2
51.0,2,1,1,2,43824.0,186.0,5057.0,18.0,96.0,1.0,42.0,12.0,3.0,32.0,3,1,4,4,0,8,0
38.0,2,1,1,1,15345.0,47.0,5072.0,51.0,5.0,2.0,16.0,3.0,2.0,19.0,1,1,2,2,0,8,0
35.0,2,0,1,1,23442.0,27.0,4957.0,71.0,2.0,0.0,6.0,8.0,6.0,5.0,1,0,3,1,0,7,0
42.0,1,1,1,1,14515.0,96.0,5002.0,71.0,6.0,4.0,9.0,6.0,36.0,35.0,2,2,3,4,0,7,0
66.0,1,0,1,2,31395.0,64.0,4868.0,80.0,23.0,1.0,25.0,0.0,8.0,7.0,2,1,3,4,0,6,0
57.0,2,1,0,0,75276.0,1040.0,5045.0,2.0,610.0,81.0,125.0,120.5,42.0,21.0,9,4,9,1,0,5,2
48.0,2,0,1,2,42373.0,163.0,4723.0,83.0,67.0,5.0,61.0,3.0,8.0,19.0,2,1,5,5,0,5,0
62.0,2,1,0,0,30507.0,343.0,4880.0,29.0,65.0,36.0,74.0,38.0,20.0,110.0,5,1,4,1,0,7,1
